일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2012/03/14","103000","1000","0.98","103000","106000","102500","454158","47319616500","5253000000000","51000000"
"2012/03/13","102000","-1000","-0.97","104000","104500","101500","279256","28590959500","5202000000000","51000000"
"2012/03/12","103000","-1000","-0.96","103500","105500","102000","298708","30997894500","5253000000000","51000000"
"2012/03/09","104000","2000","1.96","103000","104500","101500","464435","48093691500","5304000000000","51000000"
"2012/03/08","102000","2000","2.00","100000","104000","99100","870348","88689040200","5202000000000","51000000"
"2012/03/07","100000","3500","3.63","95000","101000","94400","746037","73585724800","5100000000000","51000000"
"2012/03/06","96500","-500","-0.52","97500","97800","96000","169785","16420648500","4921500000000","51000000"
"2012/03/05","97000","-900","-0.92","98600","99500","96600","269495","26359949600","4947000000000","51000000"
"2012/03/02","97900","1100","1.14","98200","99400","97800","348921","34331603100","4992900000000","51000000"
"2012/02/29","96800","1000","1.04","96200","98700","96200","432690","42114882300","4936800000000","51000000"
"2012/02/28","95800","100","0.10","95100","96800","92600","728993","68793425600","4885800000000","51000000"
"2012/02/27","95700","-3100","-3.14","98200","99400","95000","423423","40896567500","4880700000000","51000000"
"2012/02/24","98800","-1100","-1.10","99400","100000","98100","359694","35514273200","5038800000000","51000000"
"2012/02/23","99900","600","0.60","98400","100500","97800","277629","27555126500","5094900000000","51000000"
"2012/02/22","99300","-700","-0.70","99700","100500","99100","242358","24167422600","5064300000000","51000000"
"2012/02/21","100000","0","0.00","99800","101000","97700","514180","50986696700","5100000000000","51000000"
"2012/02/20","100000","-5500","-5.21","106000","106500","99700","773428","78341761200","5100000000000","51000000"
"2012/02/17","105500","2500","2.43","105000","106000","103500","338139","35349574000","5380500000000","51000000"
"2012/02/16","103000","-4000","-3.74","105500","107500","102500","514740","53777431500","5253000000000","51000000"
"2012/02/15","107000","0","0.00","107000","108000","105000","235984","25117902500","5457000000000","51000000"
"2012/02/14","107000","-1000","-0.93","107500","109000","106000","193976","20761672500","5457000000000","51000000"
"2012/02/13","108000","-500","-0.46","108500","110000","106000","227446","24442698000","5508000000000","51000000"
"2012/02/10","108500","-1000","-0.91","109500","111000","107500","352556","38429584000","5533500000000","51000000"
"2012/02/09","109500","4500","4.29","105000","109500","103500","648399","69423254000","5584500000000","51000000"
"2012/02/08","105000","5600","5.63","99400","105500","99400","489827","50996639100","5355000000000","51000000"
"2012/02/07","99400","-500","-0.50","101000","101500","97800","240005","23928653000","5069400000000","51000000"
"2012/02/06","99900","-2100","-2.06","102500","102500","99500","489383","49059149700","5094900000000","51000000"
"2012/02/03","102000","-4500","-4.23","105500","106000","101000","932815","95833370500","5202000000000","51000000"
"2012/02/02","106500","3000","2.90","105500","107000","103500","455828","48295177500","5431500000000","51000000"
"2012/02/01","103500","3800","3.81","99200","104500","99200","456332","47077865300","5278500000000","51000000"
"2012/01/31","99700","900","0.91","98700","99700","97000","410040","40337327900","5084700000000","51000000"
"2012/01/30","98800","-2200","-2.18","100000","101000","98400","228408","22696877800","5038800000000","51000000"
"2012/01/27","101000","1800","1.81","99400","101500","98200","241290","24187874300","5151000000000","51000000"
"2012/01/26","99200","-800","-0.80","101000","101500","98400","274162","27329559500","5059200000000","51000000"
"2012/01/25","100000","200","0.20","100000","102000","99600","339478","34167594500","5100000000000","51000000"
"2012/01/20","99800","600","0.60","98400","100500","97700","429021","42504625600","5089800000000","51000000"
"2012/01/19","99200","2100","2.16","98300","99200","96400","657909","64480548600","5059200000000","51000000"
"2012/01/18","97100","1900","2.00","96200","97600","95500","393679","38037707300","4952100000000","51000000"
"2012/01/17","95200","2800","3.03","93000","95400","93000","466728","44238578600","4855200000000","51000000"
"2012/01/16","92400","-3100","-3.25","94100","94500","90800","614413","56509827100","4712400000000","51000000"
"2012/01/13","95500","-1500","-1.55","96600","96900","93600","662335","62905546700","4870500000000","51000000"
"2012/01/12","97000","-1500","-1.52","99000","99100","96800","233496","22788529400","4947000000000","51000000"
"2012/01/11","98500","200","0.20","99000","99100","96800","203861","20028357700","5023500000000","51000000"
"2012/01/10","98300","3000","3.15","95900","98400","95800","208919","20426933800","5013300000000","51000000"
"2012/01/09","95300","-100","-0.10","94600","96700","93000","138474","13130088500","4860300000000","51000000"
"2012/01/06","95400","-1200","-1.24","96000","96700","94100","121320","11519860700","4865400000000","51000000"
"2012/01/05","96600","-800","-0.82","98000","98000","95200","176011","16956347800","4926600000000","51000000"
"2012/01/04","97400","-300","-0.31","98200","98400","96100","227985","22334270600","4967400000000","51000000"
"2012/01/03","97700","4400","4.72","95200","98000","95100","383353","37278580300","4982700000000","51000000"
"2012/01/02","93300","1200","1.30","92100","93500","91700","111961","10407618300","4758300000000","51000000"
"2011/12/29","92100","-400","-0.43","92500","92600","90600","98603","9065030400","4697100000000","51000000"
"2011/12/28","92500","500","0.54","93200","93200","91200","138927","12846647800","4717500000000","51000000"
"2011/12/27","92000","-800","-0.86","91200","93200","89900","143627","13234690800","4692000000000","51000000"
"2011/12/26","92800","-1000","-1.07","94500","94500","92000","76296","7083198100","4732800000000","51000000"
"2011/12/23","93800","-200","-0.21","94000","94900","92800","165374","15578381200","4783800000000","51000000"
"2011/12/22","94000","1200","1.29","92300","94300","91400","225725","21020909700","4794000000000","51000000"
"2011/12/21","92800","6600","7.66","88000","93100","87900","438342","40061965300","4732800000000","51000000"
"2011/12/20","86200","-500","-0.58","86500","87500","85100","229172","19721502900","4396200000000","51000000"
"2011/12/19","86700","-1600","-1.81","87800","88200","83500","325246","28000124400","4421700000000","51000000"
"2011/12/16","88300","300","0.34","88000","88700","87400","219164","19278598600","4503300000000","51000000"
"2011/12/15","88000","-3600","-3.93","89100","89900","86400","484716","42412093600","4488000000000","51000000"
"2011/12/14","91600","-2200","-2.35","93500","93600","91100","291028","26842578700","4671600000000","51000000"
"2011/12/13","93800","800","0.86","92400","94000","91000","292867","27085340200","4783800000000","51000000"
"2011/12/12","93000","1400","1.53","93300","93600","92300","178703","16590047600","4743000000000","51000000"
"2011/12/09","91600","-2400","-2.55","92500","92800","90900","216773","19865150800","4671600000000","51000000"
"2011/12/08","94000","-1000","-1.05","95200","95800","92700","321314","30402820700","4794000000000","51000000"
"2011/12/07","95000","2700","2.93","94500","95800","93800","368916","34960320000","4845000000000","51000000"
"2011/12/06","92300","-1800","-1.91","93700","93800","91400","262478","24225678600","4707300000000","51000000"
"2011/12/05","94100","-700","-0.74","96000","96300","93500","224069","21145857600","4799100000000","51000000"
"2011/12/02","94800","-100","-0.11","95000","95700","94100","163330","15501582300","4834800000000","51000000"
"2011/12/01","94900","3700","4.06","97700","97700","94500","454024","43603270900","4839900000000","51000000"
"2011/11/30","91200","-200","-0.22","90500","91900","89800","208645","18984009800","4651200000000","51000000"
"2011/11/29","91400","2500","2.81","90200","91700","89700","346499","31525846900","4661400000000","51000000"
"2011/11/28","88900","4100","4.83","86400","89400","85000","356948","31258756000","4533900000000","51000000"
"2011/11/25","84800","-2600","-2.97","86500","87300","84100","273713","23373202500","4324800000000","51000000"
"2011/11/24","87400","-1000","-1.13","87000","88300","86600","244776","21380197600","4457400000000","51000000"
"2011/11/23","88400","-3400","-3.70","91000","91300","87400","255544","22751558600","4508400000000","51000000"
"2011/11/22","91800","-900","-0.97","91400","93200","91000","177308","16317114300","4681800000000","51000000"
"2011/11/21","92700","400","0.43","91800","94300","90800","217983","20218566700","4727700000000","51000000"
"2011/11/18","92300","-2800","-2.94","92500","93300","91800","193878","17879539100","4707300000000","51000000"
"2011/11/17","95100","2500","2.70","93400","95100","91600","209788","19613419900","4850100000000","51000000"
"2011/11/16","92600","-2700","-2.83","97300","98200","92300","356063","33701690500","4722600000000","51000000"
"2011/11/15","95300","-2200","-2.26","96300","99600","95200","396225","38603095900","4860300000000","51000000"
"2011/11/14","97500","5000","5.41","93100","99000","93100","469323","45680951300","4972500000000","51000000"
"2011/11/11","92500","3200","3.58","91600","92600","90100","307005","28147382700","4717500000000","51000000"
"2011/11/10","89300","-6100","-6.39","91300","92800","89300","593882","53798160600","4554300000000","51000000"
"2011/11/09","95400","-800","-0.83","98500","98900","94600","336369","32333363600","4865400000000","51000000"
"2011/11/08","96200","1400","1.48","94800","99400","94100","518160","50440825400","4906200000000","51000000"
"2011/11/07","94800","-2700","-2.77","96900","97000","94600","341015","32559116500","4834800000000","51000000"
"2011/11/04","97500","6000","6.56","94500","97500","94500","448509","43022127300","4972500000000","51000000"
"2011/11/03","91500","-4600","-4.79","96100","96900","91100","500629","46403889600","4666500000000","51000000"
"2011/11/02","96100","-400","-0.41","92700","97600","90300","567660","52604032700","4901100000000","51000000"
"2011/11/01","96500","-1900","-1.93","96000","99400","96000","321181","31207391600","4921500000000","51000000"
"2011/10/31","98400","-1600","-1.60","101000","101500","97000","252387","25016624200","5018400000000","51000000"
"2011/10/28","100000","-1000","-0.99","104500","107500","98400","814762","83402019400","5100000000000","51000000"
"2011/10/27","101000","4400","4.55","98300","102000","97600","689313","68562553000","5151000000000","51000000"
"2011/10/26","96600","2400","2.55","93500","97500","92000","481933","45950689400","4926600000000","51000000"
"2011/10/25","94200","-1200","-1.26","96500","97000","94000","439195","41840677600","4804200000000","51000000"
"2011/10/24","95400","7600","8.66","88900","96500","88800","854696","80421502900","4865400000000","51000000"
"2011/10/21","87800","3600","4.28","88900","89100","85200","544313","47277216100","4477800000000","51000000"
"2011/10/20","84200","-4900","-5.50","89400","90000","83000","495876","43044212400","4294200000000","51000000"
"2011/10/19","89100","-1600","-1.76","91400","91600","86500","543632","48105188100","4544100000000","51000000"
"2011/10/18","90700","-3700","-3.92","91100","93600","90300","501723","45825980800","4625700000000","51000000"
"2011/10/17","94400","2900","3.17","93300","94600","92000","331832","31051315100","4814400000000","51000000"
"2011/10/14","91500","-500","-0.54","91000","93000","89300","252353","23097068200","4666500000000","51000000"
"2011/10/13","92000","600","0.66","92400","92700","90800","353659","32537703300","4692000000000","51000000"
"2011/10/12","91400","3100","3.51","89300","92300","86700","550154","49492222900","4661400000000","51000000"
"2011/10/11","88300","3300","3.88","88300","90800","88000","908625","81313030100","4503300000000","51000000"
"2011/10/10","85000","1000","1.19","83400","85200","83100","544437","45953415100","4335000000000","51000000"
"2011/10/07","84000","8700","11.55","79100","84600","79100","1334321","109346597500","4284000000000","51000000"
"2011/10/06","75300","1200","1.62","77800","78000","72200","1889166","143542533300","3840300000000","51000000"
