dates,등락률,result
2019-11-20,-1.39,0.0
2019-11-21,-0.71,0.0
2019-11-22,-0.43,0.0
2019-11-25,1.85,1.0
2019-11-26,-0.7,0.0
2019-11-27,0.85,0.0
2019-11-28,-0.7,0.0
2019-11-29,-1.55,0.0
2019-12-02,0.57,0.0
2019-12-03,0.28,0.0
2019-12-04,-0.71,0.0
2019-12-05,0.0,0.0
2019-12-06,0.29,0.0
2019-12-09,-1.57,0.0
2019-12-10,3.04,1.0
2019-12-11,0.0,0.0
2019-12-12,0.7,0.0
2019-12-13,0.7,0.0
2019-12-16,-0.28,0.0
2019-12-17,0.56,0.0
2019-12-18,0.14,0.0
2019-12-19,0.0,0.0
